id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
28732,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,W Women Printed Green Kurta,data/images/images/28732.jpg,True
22208,Men,Apparel,Topwear,Shirts,Pink,Fall,2012.0,Casual,Timberland Men Pink Shirt,data/images/images/22208.jpg,True
19849,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Shirt,data/images/images/19849.jpg,True
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Foamy Striped Track Pants,data/images/images/2118.jpg,True
49705,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Casual,Park Avenue Men Maroon Tie,data/images/images/49705.jpg,True
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Highlight Red Basketballs,data/images/images/8422.jpg,True
16801,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser,data/images/images/16801.jpg,True
19075,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,W Women Floral Print Pink Kurta,data/images/images/19075.jpg,True
11218,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Gran Orbus Black Steel Watches,data/images/images/11218.jpg,True
39472,Women,Apparel,Topwear,Kurtis,Cream,Summer,2012.0,Ethnic,Diva Women Cream Kurti,data/images/images/39472.jpg,True
52943,Women,Apparel,Saree,Sarees,Yellow,Summer,2012.0,Ethnic,FNF Yellow Sari,data/images/images/52943.jpg,True
33148,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,data/images/images/33148.jpg,True
53891,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/images/images/53891.jpg,True
59597,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Purple Wedding Collection Sari,data/images/images/59597.jpg,True
58445,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Watch,data/images/images/58445.jpg,True
33974,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Check Black Shirt,data/images/images/33974.jpg,True
4815,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's AP ST Black White Shorts,data/images/images/4815.jpg,True
24339,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Blue Printed T-shirt,data/images/images/24339.jpg,True
38766,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Shorts,data/images/images/38766.jpg,True
59751,Women,Apparel,Innerwear,Briefs,Pink,Summer,2014.0,Casual,Avirate Pink Brief,data/images/images/59751.jpg,True
4029,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I don't Have An Attitude Problem Black T-shirt,data/images/images/4029.jpg,True
20799,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Zone White Sports Shoes,data/images/images/20799.jpg,True
58683,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta,data/images/images/58683.jpg,True
17329,Women,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,data/images/images/17329.jpg,True
54872,Women,Accessories,Jewellery,Necklace and Chains,Turquoise Blue,Fall,2012.0,Casual,Ivory Tag Women Charming Turquiose and Yellow Necklace,data/images/images/54872.jpg,True
47459,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Tiptopp Women Brown Wedges,data/images/images/47459.jpg,True
35079,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Allen Solly Men Blue & Grey Tie,data/images/images/35079.jpg,True
42917,Women,Accessories,Wallets,Wallets,White,Summer,2012.0,Casual,French Connection Women Cream Wallet,data/images/images/42917.jpg,True
48411,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,data/images/images/48411.jpg,True
13789,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Proline Grey Striped Sweater,data/images/images/13789.jpg,True
34997,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,Fabindia Pink Hand Printed Sari,data/images/images/34997.jpg,True
18361,Men,Accessories,Socks,Socks,White,Fall,2012.0,Sports,Fila Men Black And White Socks,data/images/images/18361.jpg,True
35845,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Kelme Women Passion Green Printed Shoes,data/images/images/35845.jpg,True
34399,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Global Response Black T-shirt,data/images/images/34399.jpg,True
3802,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Skechers Men's Navy Grey Shoe,data/images/images/3802.jpg,True
17927,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Trainng Black Track Pant,data/images/images/17927.jpg,True
30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket,data/images/images/30739.jpg,True
9504,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink Solid Shirt,data/images/images/9504.jpg,True
42319,Women,Apparel,Saree,Sarees,Navy Blue,Summer,2012.0,Ethnic,Prafful Navy Crepe Printed Saree,data/images/images/42319.jpg,True
12469,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Checked Shirt,data/images/images/12469.jpg,True
19081,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,W Women Thread Work Red Kurta,data/images/images/19081.jpg,True
45900,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Grey Dial Watch,data/images/images/45900.jpg,True
39486,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black Printed Backpack,data/images/images/39486.jpg,True
59563,Men,Accessories,Jewellery,Pendant,Steel,Summer,2013.0,Casual,Revv Men Steel Pendant,data/images/images/59563.jpg,True
32852,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Grendha Women Ciaudia White Flats,data/images/images/32852.jpg,True
33980,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings,data/images/images/33980.jpg,True
53059,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocia Women Beige Handbag,data/images/images/53059.jpg,True
24937,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Navy Blue T-shirt,data/images/images/24937.jpg,True
22698,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Zoom Vomero+5 White Sports Shoes,data/images/images/22698.jpg,True
12831,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Ant Kids Pink Tops,data/images/images/12831.jpg,True
6128,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Ducati Black T-shirt,data/images/images/6128.jpg,True
26238,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo T-Shirt,data/images/images/26238.jpg,True
6914,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Timberland Men City Black Floater,data/images/images/6914.jpg,True
18537,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Unisex Limnos Black Casual Shoes,data/images/images/18537.jpg,True
54618,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey MC Men Grey Rio Brief 8033,data/images/images/54618.jpg,True
9160,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Cal Grey Jeans,data/images/images/9160.jpg,True
2588,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Quechua Men's Black T-shirt,data/images/images/2588.jpg,True
48247,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Avengers Boys Blue Printed T-shirt,data/images/images/48247.jpg,True
38130,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black Printed Laptop Backpack,data/images/images/38130.jpg,True
37944,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top,data/images/images/37944.jpg,True
36896,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women Green Dial Chronograph Watch ES3052,data/images/images/36896.jpg,True
21821,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Midway Black Wallet,data/images/images/21821.jpg,True
37178,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Top,data/images/images/37178.jpg,True
56973,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels,data/images/images/56973.jpg,True
15228,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Men Porsche Design Black Casual Shoes,data/images/images/15228.jpg,True
10568,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Puma Men Knitted Navy Blue Sweater,data/images/images/10568.jpg,True
38302,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet,data/images/images/38302.jpg,True
15826,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Facit Men Smart Black Innerwear Vest,data/images/images/15826.jpg,True
32638,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Epaulet UV Crew Blue T-shirt,data/images/images/32638.jpg,True
1903,Men,Apparel,Topwear,Tshirts,Yellow,Winter,2010.0,Sports,FIFA Men Brazil Yellow Jersey,data/images/images/1903.jpg,True
36298,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Printed Kurta,data/images/images/36298.jpg,True
29042,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2013.0,Sports,ADIDAS Men Black Track Pants,data/images/images/29042.jpg,True
51158,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Raymond Men Brown Socks,data/images/images/51158.jpg,True
31881,Women,Accessories,Stoles,Stoles,Blue,Summer,2012.0,Casual,Fabindia Women Blue Stole,data/images/images/31881.jpg,True
30953,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Turquoise Blue Top,data/images/images/30953.jpg,True
23578,Unisex,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Nike Unisex Set of 3 Fragrance Gift Set,data/images/images/23578.jpg,True
28190,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,data/images/images/28190.jpg,True
8280,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mr.Men Men's Green Black T-shirt,data/images/images/8280.jpg,True
3668,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Cruise White Black Shoe,data/images/images/3668.jpg,True
9352,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Men Sports Socks 1 Pair White Socks,data/images/images/9352.jpg,True
48075,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt,data/images/images/48075.jpg,True
18705,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Hanes Men White Ultimate Duo Dry Cotton Stretch Hip Briefs,data/images/images/18705.jpg,True
25012,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top,data/images/images/25012.jpg,True
40485,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Fila Women Grey Speed Lite Sports Shoes,data/images/images/40485.jpg,True
57432,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Angry Birds Women Yellow T-shirt,data/images/images/57432.jpg,True
36405,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Reid & Taylor Men Brown Socks,data/images/images/36405.jpg,True
52140,Women,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Femella Women Charcoal Grey Polo T-Shirt,data/images/images/52140.jpg,True
15687,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,data/images/images/15687.jpg,True
14755,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Arrow Men Check Red Shirts,data/images/images/14755.jpg,True
53092,Women,Accessories,Jewellery,Necklace and Chains,Rust,Winter,2016.0,Casual,Fabindia Orange Necklace,data/images/images/53092.jpg,True
44025,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Boss Women Femme Perfume,data/images/images/44025.jpg,True
6587,Men,Apparel,Topwear,Tshirts,Black,Winter,2011.0,Casual,Inkfruit Men's Rock The Cure Black T-shirt,data/images/images/6587.jpg,True
50617,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Grey Briefs,data/images/images/50617.jpg,True
16002,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Sweaters,data/images/images/16002.jpg,True
22237,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ID Men Red Shoes,data/images/images/22237.jpg,True
19876,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Plugged IN Blue Flip Flops,data/images/images/19876.jpg,True
7455,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Proline Men Pink Polo T-shirt,data/images/images/7455.jpg,True
46772,Men,Personal Care,Fragrance,Perfume and Body Mist,Maroon,Spring,2017.0,Casual,Euroluxe Men High Class Perfume,data/images/images/46772.jpg,True
27745,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Leather Black Handbag,data/images/images/27745.jpg,True
13570,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Hanes Men Racer Back Black Innerwear Vests,data/images/images/13570.jpg,True
18198,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser,data/images/images/18198.jpg,True
43200,Men,Accessories,Watches,Watches,Grey,Summer,2017.0,Casual,Fastrack Men Grey Dial Watch NA3015AL02,data/images/images/43200.jpg,True
2127,Men,Apparel,Topwear,Shirts,Red,Spring,2011.0,Casual,Basics Men Red Slim FitChecked Shirt,data/images/images/2127.jpg,True
31620,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Shirt,data/images/images/31620.jpg,True
55365,Women,Personal Care,Nails,Nail Polish,Gold,Spring,2017.0,Casual,Revlon Mushy Mauve Nail Polish 356,data/images/images/55365.jpg,True
26697,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Sweet Classic Leather Shoes,data/images/images/26697.jpg,True
50425,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Handbag,data/images/images/50425.jpg,True
47492,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Footfun Kids Unisex Red Shoes,data/images/images/47492.jpg,True
7667,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Wrangler Men's White Crew Length Socks,data/images/images/7667.jpg,True
46540,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,Timex Men Black Dial Watch,data/images/images/46540.jpg,True
16230,Men,Apparel,Bottomwear,Tracksuits,Grey,Fall,2011.0,Sports,Puma Men Tricot Graphic Grey Tracksuit,data/images/images/16230.jpg,True
22005,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Casual Red Handbag,data/images/images/22005.jpg,True
43032,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Navy Blue Check Shirt,data/images/images/43032.jpg,True
2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Womens Cruiser Pink T-shirt,data/images/images/2315.jpg,True
55157,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Lakme True Wear Classics Ruby Red Nail Polish 405,data/images/images/55157.jpg,True
19278,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Guess Women G Hype Silver Watch,data/images/images/19278.jpg,True
41765,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Remanika Women Blue Tunic,data/images/images/41765.jpg,True
32297,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver Dial Watch,data/images/images/32297.jpg,True
25220,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Lino Perros Women Leatherette Purple Handbag,data/images/images/25220.jpg,True
11015,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Wrangler Women Kangroo Pocket Purple Tunics,data/images/images/11015.jpg,True
57600,Women,Free Items,Free Gifts,Free Gifts,Purple,Spring,2017.0,Casual,Lotus Herbals Moistpetals Royal Plum Lipstick 116,data/images/images/57600.jpg,True
1590,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Kipsta Men's F300 Football Shoe,data/images/images/1590.jpg,True
21680,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Chronograph Watch CH2692,data/images/images/21680.jpg,True
52372,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose Women Green Nightdress,data/images/images/52372.jpg,True
11829,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Playboy Men Casual White Casual Shoes,data/images/images/11829.jpg,True
5130,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Wrangler Women Woodstock Black White Top,data/images/images/5130.jpg,True
44217,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops,data/images/images/44217.jpg,True
58648,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink & Yellow Kurta,data/images/images/58648.jpg,True
20752,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Carlton London Women Classy Gold Stilettos,data/images/images/20752.jpg,True
7203,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Lady With The Hat Blue Top,data/images/images/7203.jpg,True
46124,Women,Accessories,Jewellery,Necklace and Chains,Pink,Winter,2015.0,Casual,Adrika Pink & Green Necklace,data/images/images/46124.jpg,True
51193,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Women Black Bra,data/images/images/51193.jpg,True
22461,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Dark Pink Leggings,data/images/images/22461.jpg,True
29089,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Printed Black & Green Shoes,data/images/images/29089.jpg,True
48882,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Lucera Women Silver Pendant with Chain,data/images/images/48882.jpg,True
17786,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Solid Grey Socks,data/images/images/17786.jpg,True
50041,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Hanes Women Black Concealing Petals Underwire Moulded Bra,data/images/images/50041.jpg,True
34504,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Van Heusen Woman Beige Trousers,data/images/images/34504.jpg,True
55533,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,Casual,Revlon Touch & Glow Advanced Fairness Face Wash,data/images/images/55533.jpg,True
46918,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,York Men Sport Perfume,data/images/images/46918.jpg,True
42584,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Men White T-shirt,data/images/images/42584.jpg,True
9399,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Women Wmns Dou Black Sports Shoes,data/images/images/9399.jpg,True
13326,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Brown Shirts,data/images/images/13326.jpg,True
57264,Women,Free Items,Free Gifts,Free Gifts,Black,Summer,2015.0,Casual,Murcia Women Black Handbag,data/images/images/57264.jpg,True
24796,Women,Apparel,Apparel Set,Kurta Sets,Red,Summer,2011.0,Ethnic,Vishudh Women Red & Yellow Churidar Kurta with Dupatta,data/images/images/24796.jpg,True
33721,Women,Apparel,Bottomwear,Leggings,Peach,Fall,2012.0,Casual,Pieces Women Peach Leggings,data/images/images/33721.jpg,True
41301,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Grils Polo Striped Pink T-shirt,data/images/images/41301.jpg,True
25644,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Casual Watch,data/images/images/25644.jpg,True
